grid_intervals,age,survival,standard_error,first_hit_mass,average_hazard
256,0.7734375,0.560546875,0.0077550083981769175,0.000732421875,0.2228509565823108
256,0.779296875,0.559814453125,0.0077563959116600852,0.000732421875,0.2231423285849794
256,0.78515625,0.559326171875,0.0077573114032943244,0.00048828125,0.14892380235245636
256,0.791015625,0.5576171875,0.0077604557069440765,0.001708984375,0.5222590596428226
256,0.796875,0.556396484375,0.0077626446203274769,0.001220703125,0.37402308782362964
256,0.802734375,0.555419921875,0.0077643615713204319,0.0009765625,0.29980976821477395
256,0.80859375,0.554931640625,0.0077652086605296015,0.00048828125,0.15010261888129775
256,0.814453125,0.55419921875,0.007766465068477754,0.000732421875,0.22540174969084506
256,0.8203125,0.553466796875,0.0077677044127420491,0.000732421875,0.22569983452491046
256,0.826171875,0.552490234375,0.007769330342350539,0.0009765625,0.30139816516123552
256,0.83203125,0.551513671875,0.007770925970057743,0.0009765625,0.30193137758447885
256,0.837890625,0.550537109375,0.0077724913145258458,0.0009765625,0.30246647999564935
256,0.84375,0.550048828125,0.007773262636276217,0.00048828125,0.1514344967738466
256,0.849609375,0.549072265625,0.0077747825900702037,0.0009765625,0.30327269937984885
256,0.85546875,0.54833984375,0.0077759027106431254,0.000732421875,0.22780871013157489
256,0.861328125,0.548095703125,0.0077762723056682059,0.000244140625,0.076003860827097522
256,0.8671875,0.5478515625,0.0077766400118937651,0.000244140625,0.076037723096366042
256,0.873046875,0.547119140625,0.0077777318004453302,0.000732421875,0.22831664497663015
256,0.87890625,0.546875,0.0077780919541376907,0.000244140625,0.076173474447604042
256,0.884765625,0.546630859375,0.0077784502203558483,0.000244140625,0.076207488056450237
256,0.890625,0.545166015625,0.00778056019521147,0.00146484375,0.45796091880054313
256,0.896484375,0.544921875,0.0077809052563328649,0.000244140625,0.076446436515220359
256,0.90234375,0.54345703125,0.0077829360377626401,0.00146484375,0.45939911094808145
256,0.908203125,0.54296875,0.0077835978906856508,0.00048828125,0.15340825002959546
256,0.9140625,0.5419921875,0.0077848989967682939,0.0009765625,0.30723080604123382
256,0.919921875,0.5419921875,0.0077848989967682939,0,-0
256,0.92578125,0.54150390625,0.0077855382537047619,0.00048828125,0.15382305382618039
256,0.931640625,0.540771484375,0.0077864830242026523,0.000732421875,0.23099484690370153
256,0.9375,0.540771484375,0.0077864830242026523,0,-0
256,0.943359375,0.54052734375,0.0077867941846415283,0.000244140625,0.07706781195158123
